"Label (Grouping)","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!White","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Black or African American","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!American Indian and Alaska Native","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Asian","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Native Hawaiian and Other Pacific Islander","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Some other race","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!Two or more races","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!Hispanic or Latino origin (of any race)","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!White alone, not Hispanic or Latino","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over","FAMILIES","FAMILIES!!Families","FAMILIES!!Families!!With own children of householder under 18 years","FAMILIES!!Families!!With no own children of householder under 18 years","FAMILIES!!Families!!Married-couple families","FAMILIES!!Families!!Married-couple families!!With own children under 18 years","FAMILIES!!Families!!Female householder, no spouse present","FAMILIES!!Families!!Female householder, no spouse present!!With own children under 18 years","FAMILIES!!Families!!Male householder, no spouse present","FAMILIES!!Families!!Male householder, no spouse present!!With own children under 18 years","FAMILY INCOME BY FAMILY SIZE","FAMILY INCOME BY FAMILY SIZE!!2-person families","FAMILY INCOME BY FAMILY SIZE!!3-person families","FAMILY INCOME BY FAMILY SIZE!!4-person families","FAMILY INCOME BY FAMILY SIZE!!5-person families","FAMILY INCOME BY FAMILY SIZE!!6-person families","FAMILY INCOME BY FAMILY SIZE!!7-or-more person families","FAMILY INCOME BY NUMBER OF EARNERS","FAMILY INCOME BY NUMBER OF EARNERS!!No earners","FAMILY INCOME BY NUMBER OF EARNERS!!1 earner","FAMILY INCOME BY NUMBER OF EARNERS!!2 earners","FAMILY INCOME BY NUMBER OF EARNERS!!3 or more earners","NONFAMILY HOUSEHOLDS","NONFAMILY HOUSEHOLDS!!Nonfamily households","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder!!Living alone","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder!!Not living alone","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder!!Living alone","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder!!Not living alone"
"        Estimate","","4,027","","54.5%","25.7%","2.4%","2.3%","0.0%","11.9%","3.2%","34.2%","36.0%","","5.0%","51.6%","25.0%","18.5%","","2,322","40.8%","59.2%","52.5%","18.6%","39.1%","19.5%","8.4%","2.8%","","55.0%","20.7%","14.7%","7.4%","0.0%","2.2%","","11.0%","40.9%","40.6%","7.5%","","1,705","56.2%","31.3%","24.9%","43.8%","28.0%","15.8%"
"        Margin of Error","","±297","","±5.5","±4.1","±2.1","±1.6","±1.1","±2.9","±1.9","±4.9","±5.0","","±1.9","±4.7","±4.2","±2.9","","±291","±6.6","±6.6","±7.1","±5.9","±7.2","±6.4","±3.3","±2.3","","±7.5","±6.2","±5.7","±3.6","±1.9","±1.9","","±4.7","±7.4","±7.4","±3.6","","±208","±8.2","±7.3","±6.6","±8.2","±7.7","±4.8"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","55,359","","68,494","41,822","56,324","148,836","-","30,685","87,197","38,605","103,538","","-","92,612","45,293","40,254","","46,680","32,313","59,875","100,625","86,979","31,621","18,457","34,309","32,857","","48,839","40,208","-","32,237","-","-","","20,682","31,302","94,246","130,606","","55,763","53,824","31,513","111,295","56,542","53,774","73,750"
"        Margin of Error","","±4,699","","±15,841","±11,524","±1,624","±11,126","**","±13,036","±32,912","±6,295","±18,543","","**","±17,430","±6,365","±15,359","","±9,050","±8,537","±28,043","±20,674","±59,577","±6,736","±2,621","±2,346","±26,882","","±17,819","±22,797","**","±27,751","**","**","","±9,620","±5,396","±14,430","±15,433","","±4,276","±10,996","±18,603","±14,809","±3,935","±5,703","±13,613"
"ZCTA5 78722","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","3,145","","2,486","273","15","116","0","101","154","617","2,069","","78","1,731","912","424","","1,228","419","809","893","284","248","107","87","28","","787","193","199","11","35","3","","46","410","683","89","","1,917","962","633","329","955","692","263"
"        Margin of Error","","±224","","±196","±89","±26","±84","±20","±92","±111","±188","±185","","±45","±211","±209","±90","","±200","±96","±189","±148","±66","±106","±63","±49","±27","","±197","±81","±64","±15","±30","±4","","±53","±146","±131","±63","","±226","±150","±138","±84","±193","±171","±91"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","3,145","","79.0%","8.7%","0.5%","3.7%","0.0%","3.2%","4.9%","19.6%","65.8%","","2.5%","55.0%","29.0%","13.5%","","1,228","34.1%","65.9%","72.7%","23.1%","20.2%","8.7%","7.1%","2.3%","","64.1%","15.7%","16.2%","0.9%","2.9%","0.2%","","3.7%","33.4%","55.6%","7.2%","","1,917","50.2%","33.0%","17.2%","49.8%","36.1%","13.7%"
"        Margin of Error","","±224","","±5.3","±2.7","±0.8","±2.6","±1.4","±2.9","±3.4","±5.4","±6.0","","±1.4","±5.3","±6.0","±3.1","","±200","±7.8","±7.8","±7.8","±6.0","±7.0","±4.8","±3.7","±2.2","","±8.5","±6.4","±5.4","±1.2","±2.5","±0.3","","±4.2","±9.5","±8.5","±5.0","","±226","±6.9","±6.6","±4.3","±6.9","±6.9","±4.4"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","75,274","","84,545","-","-","31,141","-","-","59,091","59,443","97,604","","33,750","95,189","66,518","63,243","","96,364","121,750","82,411","109,432","132,083","63,514","-","85,391","57,500","","79,564","106,583","152,917","-","-","-","","78,258","59,091","122,991","107,019","","63,896","66,875","56,106","101,860","56,875","39,911","115,750"
"        Margin of Error","","±7,816","","±15,901","**","**","±3,967","**","**","±39,749","±6,537","±18,794","","±26,023","±23,018","±20,663","±36,288","","±25,280","±26,310","±21,925","±17,624","±30,433","±32,955","**","±17,990","±47,818","","±12,337","±8,957","±41,571","**","**","**","","±9,158","±12,001","±16,341","±54,179","","±7,424","±8,952","±17,048","±17,423","±18,779","±16,669","±27,706"
"ZCTA5 78723","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","14,192","","9,140","2,324","126","490","0","1,213","899","4,116","6,837","","460","7,049","4,264","2,419","","7,886","3,611","4,275","5,381","2,272","1,843","1,137","662","202","","3,431","1,876","1,593","410","380","196","","571","2,653","3,918","744","","6,306","3,175","2,389","786","3,131","1,844","1,287"
"        Margin of Error","","±634","","±603","±348","±95","±178","±30","±293","±237","±406","±504","","±169","±536","±412","±369","","±617","±397","±454","±547","±335","±372","±346","±193","±81","","±467","±322","±365","±128","±180","±98","","±170","±430","±426","±247","","±430","±360","±303","±209","±359","±286","±256"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","14,192","","64.4%","16.4%","0.9%","3.5%","0.0%","8.5%","6.3%","29.0%","48.2%","","3.2%","49.7%","30.0%","17.0%","","7,886","45.8%","54.2%","68.2%","28.8%","23.4%","14.4%","8.4%","2.6%","","43.5%","23.8%","20.2%","5.2%","4.8%","2.5%","","7.2%","33.6%","49.7%","9.4%","","6,306","50.3%","37.9%","12.5%","49.7%","29.2%","20.4%"
"        Margin of Error","","±634","","±3.1","±2.3","±0.7","±1.2","±0.3","±2.1","±1.6","±2.8","±2.7","","±1.2","±3.0","±2.8","±2.3","","±617","±3.7","±3.7","±4.5","±4.1","±4.3","±4.0","±2.4","±1.0","","±4.3","±3.8","±4.3","±1.6","±2.2","±1.3","","±2.0","±4.5","±4.4","±3.1","","±430","±4.6","±4.1","±3.2","±4.6","±4.3","±3.6"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","72,764","","87,259","29,589","38,125","160,489","-","46,506","68,406","55,957","101,839","","36,838","87,398","64,400","45,189","","85,786","92,826","82,145","118,054","128,009","36,761","33,805","48,864","51,700","","81,603","94,589","104,338","78,333","71,071","75,729","","30,156","41,078","122,596","118,853","","53,060","47,370","32,238","100,938","64,462","30,534","99,281"
"        Margin of Error","","±5,834","","±7,939","±4,537","±22,564","±27,302","**","±12,604","±45,189","±11,259","±7,646","","±17,397","±13,788","±12,217","±13,977","","±11,393","±19,281","±10,796","±13,283","±15,804","±7,371","±6,232","±12,289","±18,181","","±15,063","±23,996","±47,301","±53,512","±63,649","±14,671","","±29,765","±9,634","±18,930","±8,396","","±5,855","±9,543","±7,278","±16,386","±14,422","±6,679","±18,405"
"ZCTA5 78724","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","6,619","","2,113","2,008","92","56","0","1,887","463","3,775","765","","129","3,837","1,881","772","","5,246","3,459","1,787","3,007","2,048","1,890","1,218","349","193","","1,420","1,195","1,157","821","332","321","","210","2,085","1,856","1,095","","1,373","558","465","93","815","437","378"
"        Margin of Error","","±470","","±350","±292","±61","±44","±26","±332","±317","±455","±163","","±82","±520","±262","±182","","±513","±520","±265","±436","±416","±298","±266","±135","±135","","±269","±291","±297","±285","±296","±134","","±94","±338","±322","±313","","±296","±180","±175","±47","±248","±185","±142"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","6,619","","31.9%","30.3%","1.4%","0.8%","0.0%","28.5%","7.0%","57.0%","11.6%","","1.9%","58.0%","28.4%","11.7%","","5,246","65.9%","34.1%","57.3%","39.0%","36.0%","23.2%","6.7%","3.7%","","27.1%","22.8%","22.1%","15.7%","6.3%","6.1%","","4.0%","39.7%","35.4%","20.9%","","1,373","40.6%","33.9%","6.8%","59.4%","31.8%","27.5%"
"        Margin of Error","","±470","","±4.8","±4.4","±0.9","±0.7","±0.7","±5.0","±4.5","±4.6","±2.4","","±1.2","±5.0","±4.3","±2.8","","±513","±5.4","±5.4","±5.3","±5.9","±5.0","±4.3","±2.5","±2.5","","±4.7","±5.1","±5.8","±5.3","±5.3","±2.6","","±1.7","±5.7","±5.4","±5.2","","±296","±11.0","±10.8","±3.5","±11.0","±10.1","±8.9"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","58,095","","51,042","55,568","-","156,250","-","59,896","-","55,531","76,750","","21,589","54,750","69,075","58,090","","53,750","45,166","60,980","69,464","64,715","28,740","26,322","39,003","37,665","","49,583","45,994","48,342","63,565","105,339","66,648","","-","29,767","64,926","86,625","","53,886","41,339","24,557","84,375","72,539","-","72,532"
"        Margin of Error","","±4,915","","±17,442","±8,116","**","±68,727","**","±10,229","**","±10,551","±20,241","","±4,761","±9,408","±8,363","±5,579","","±8,402","±9,020","±8,458","±7,629","±10,908","±8,426","±1,561","±12,304","±9,492","","±13,844","±9,922","±9,426","±4,109","±53,654","±18,319","","**","±13,014","±7,328","±29,457","","±19,790","±29,644","±21,452","±25,943","±18,884","**","±3,955"
"ZCTA5 78725","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","3,038","","1,444","682","0","30","0","642","240","1,170","1,061","","40","1,400","1,051","547","","2,172","790","1,382","1,624","503","352","134","196","153","","1,167","421","206","208","131","39","","199","921","771","281","","866","331","264","67","535","388","147"
"        Margin of Error","","±423","","±392","±144","±20","±34","±20","±170","±246","±257","±391","","±43","±303","±225","±342","","±387","±228","±430","±415","±180","±158","±108","±133","±123","","±437","±220","±140","±131","±87","±59","","±137","±405","±187","±168","","±229","±123","±101","±53","±207","±191","±145"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","3,038","","47.5%","22.4%","0.0%","1.0%","0.0%","21.1%","7.9%","38.5%","34.9%","","1.3%","46.1%","34.6%","18.0%","","2,172","36.4%","63.6%","74.8%","23.2%","16.2%","6.2%","9.0%","7.0%","","53.7%","19.4%","9.5%","9.6%","6.0%","1.8%","","9.2%","42.4%","35.5%","12.9%","","866","38.2%","30.5%","7.7%","61.8%","44.8%","17.0%"
"        Margin of Error","","±423","","±9.1","±5.3","±1.5","±1.1","±1.5","±6.7","±7.6","±8.1","±9.8","","±1.4","±8.1","±8.0","±10.1","","±387","±11.9","±11.9","±10.0","±9.1","±7.8","±5.1","±6.2","±5.7","","±13.0","±10.5","±6.8","±6.0","±4.3","±2.7","","±6.3","±12.8","±10.2","±8.0","","±229","±13.3","±10.8","±6.1","±13.3","±18.1","±15.1"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","74,205","","82,434","-","-","-","-","65,441","61,269","61,783","85,929","","-","73,558","75,360","-","","71,838","50,809","84,363","82,300","71,287","50,192","33,864","35,174","33,814","","75,114","120,826","83,295","57,713","-","-","","-","56,921","95,099","121,970","","73,389","52,341","51,545","92,375","75,288","73,556","128,196"
"        Margin of Error","","±10,568","","±17,859","**","**","**","**","±21,228","±28,710","±13,414","±46,139","","**","±17,290","±28,485","**","","±23,534","±22,186","±35,255","±26,206","±49,859","±19,175","±11,412","±11,467","±3,533","","±28,220","±25,736","±48,299","±28,213","**","**","","**","±20,895","±24,343","±33,662","","±13,139","±7,136","±5,833","±24,009","±15,078","±17,354","±48,100"
"ZCTA5 78726","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","5,604","","4,261","156","43","723","0","76","345","382","4,024","","157","2,777","2,037","633","","3,198","2,017","1,181","2,530","1,613","391","191","277","213","","1,176","910","974","67","19","52","","101","1,017","1,860","220","","2,406","1,168","757","411","1,238","1,135","103"
"        Margin of Error","","±623","","±635","±129","±68","±260","±22","±75","±264","±232","±617","","±125","±496","±488","±313","","±440","±366","±366","±373","±319","±313","±197","±189","±176","","±330","±359","±339","±69","±38","±58","","±66","±339","±342","±138","","±544","±490","±380","±321","±451","±462","±79"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","5,604","","76.0%","2.8%","0.8%","12.9%","0.0%","1.4%","6.2%","6.8%","71.8%","","2.8%","49.6%","36.3%","11.3%","","3,198","63.1%","36.9%","79.1%","50.4%","12.2%","6.0%","8.7%","6.7%","","36.8%","28.5%","30.5%","2.1%","0.6%","1.6%","","3.2%","31.8%","58.2%","6.9%","","2,406","48.5%","31.5%","17.1%","51.5%","47.2%","4.3%"
"        Margin of Error","","±623","","±6.6","±2.3","±1.2","±4.6","±0.8","±1.4","±4.7","±4.0","±6.8","","±2.3","±7.4","±7.5","±5.4","","±440","±9.4","±9.4","±9.6","±9.8","±9.0","±5.9","±5.9","±5.5","","±9.4","±10.5","±9.0","±2.2","±1.2","±1.9","","±2.1","±8.4","±9.5","±4.2","","±544","±16.2","±15.0","±12.0","±16.2","±16.1","±3.7"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","88,750","","105,632","-","-","152,574","-","45,463","69,107","76,808","105,482","","31,834","76,995","152,669","58,978","","142,753","134,536","142,967","180,667","181,469","-","76,038","61,022","-","","134,206","90,643","203,594","-","-","-","","134,803","67,808","180,500","217,545","","58,361","64,239","58,488","130,826","47,758","47,569","63,266"
"        Margin of Error","","±32,692","","±34,789","**","**","±41,012","**","±11,245","±28,476","±65,200","±41,366","","±23,639","±16,447","±36,252","±16,344","","±23,901","±44,197","±32,588","±32,368","±44,119","**","±37,515","±4,203","**","","±43,206","±55,474","±30,253","**","**","**","","±84,902","±14,575","±44,714","±71,764","","±19,360","±27,206","±20,087","±33,153","±12,271","±12,614","±35,088"
"ZCTA5 78727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","13,911","","9,372","1,167","89","2,268","0","318","697","2,059","8,039","","324","7,156","4,581","1,850","","7,728","3,412","4,316","6,126","2,772","1,146","474","456","166","","3,652","1,939","1,644","452","20","21","","587","2,400","4,053","688","","6,183","2,515","2,085","430","3,668","2,731","937"
"        Margin of Error","","±717","","±622","±320","±79","±401","±30","±163","±240","±306","±575","","±114","±620","±578","±277","","±606","±453","±475","±552","±431","±356","±184","±174","±136","","±478","±336","±421","±187","±22","±30","","±160","±349","±525","±216","","±659","±349","±325","±144","±619","±545","±254"
