"Label (Grouping)","AGE BY EDUCATIONAL ATTAINMENT","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Less than high school graduate","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!High school graduate (includes equivalency)","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Some college or associate's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin!!Bachelor's degree or higher","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Less than high school graduate","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!High school graduate (includes equivalency)","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Some college or associate's degree","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Bachelor's degree or higher","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Less than high school graduate","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!High school graduate (includes equivalency)","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Some college or associate's degree","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Bachelor's degree","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2020 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Graduate or professional degree"
"        Estimate","","(X)","3.1%","44.4%","42.4%","10.1%","(X)","3.8%","1.2%","19.8%","24.3%","4.3%","32.3%","14.3%","95.1%","46.6%","(X)","97.1%","60.1%","(X)","97.8%","45.2%","(X)","92.7%","41.7%","(X)","89.5%","30.2%","","(X)","97.1%","50.8%","(X)","97.1%","59.8%","(X)","98.3%","20.3%","(X)","-","-","(X)","86.3%","74.8%","(X)","-","-","(X)","100.0%","29.6%","(X)","81.1%","53.5%","(X)","91.8%","27.6%","","5.2%","23.8%","7.6%","13.1%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±5.0","±21.3","±19.0","±7.1","(X)","±2.9","±0.8","±4.6","±5.6","±1.7","±6.1","±4.0","±3.0","±5.8","(X)","±2.3","±10.7","(X)","±2.2","±14.5","(X)","±8.8","±11.4","(X)","±6.2","±12.2","","(X)","±1.8","±6.8","(X)","±2.0","±7.6","(X)","±2.7","±15.5","(X)","**","**","(X)","±8.8","±11.8","(X)","**","**","(X)","±9.5","±29.5","(X)","±27.5","±29.7","(X)","±9.8","±12.9","","±7.2","±11.0","±5.4","±9.8","","(X)","(X)","(X)","(X)","(X)","(X)"
"ZCTA5 78729","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","2,292","107","529","1,240","416","20,420","107","654","2,638","4,724","1,246","7,410","3,641","19,659","11,051","6,404","6,251","3,448","4,937","4,908","3,094","6,637","6,300","3,396","2,442","2,200","1,113","","15,996","15,433","8,353","12,685","12,470","7,099","730","730","418","66","66","66","2,238","2,206","1,680","0","0","0","590","553","209","800","671","325","4,226","3,841","1,632","","(X)","(X)","(X)","(X)","","51,893","-","31,727","47,467","54,777","67,743"
"        Margin of Error","","±530","±87","±198","±413","±167","±1,336","±134","±374","±585","±688","±301","±976","±563","±1,256","±1,107","±804","±800","±723","±740","±735","±614","±859","±813","±538","±463","±336","±233","","±1,135","±1,093","±950","±1,079","±1,046","±881","±370","±370","±236","±66","±66","±66","±500","±498","±415","±26","±26","±26","±291","±274","±122","±318","±241","±151","±759","±705","±453","","(X)","(X)","(X)","(X)","","±2,676","**","±4,154","±5,576","±5,272","±8,019"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","4.7%","23.1%","54.1%","18.2%","(X)","0.5%","3.2%","12.9%","23.1%","6.1%","36.3%","17.8%","96.3%","54.1%","(X)","97.6%","53.8%","(X)","99.4%","62.7%","(X)","94.9%","51.2%","(X)","90.1%","45.6%","","(X)","96.5%","52.2%","(X)","98.3%","56.0%","(X)","100.0%","57.3%","(X)","100.0%","100.0%","(X)","98.6%","75.1%","(X)","-","-","(X)","93.7%","35.4%","(X)","83.9%","40.6%","(X)","90.9%","38.6%","","21.4%","4.4%","3.2%","3.9%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±4.0","±7.5","±10.4","±6.4","(X)","±0.7","±1.8","±3.0","±2.8","±1.5","±3.9","±2.6","±1.9","±3.9","(X)","±2.0","±8.2","(X)","±0.7","±6.9","(X)","±3.6","±5.6","(X)","±7.4","±9.5","","(X)","±2.1","±4.4","(X)","±1.3","±4.7","(X)","±6.0","±15.7","(X)","±43.0","±43.0","(X)","±1.6","±10.2","(X)","**","**","(X)","±5.7","±17.2","(X)","±20.8","±16.3","(X)","±7.2","±10.4","","±24.3","±3.3","±2.1","±2.3","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","1,273","49","257","725","242","11,032","64","390","1,341","3,008","588","4,147","1,494","10,578","5,641","4,135","4,020","2,129","2,639","2,623","1,369","3,244","3,061","1,606","1,014","874","537","","8,576","8,251","4,210","6,615","6,421","3,440","338","338","216","48","48","48","1,084","1,084","847","0","0","0","373","373","95","613","484","225","2,600","2,469","987","","(X)","(X)","(X)","(X)","","53,586","-","36,350","55,190","53,969","87,935"
"        Margin of Error","","±422","±63","±152","±362","±136","±920","±102","±247","±328","±565","±197","±677","±335","±884","±699","±733","±720","±604","±420","±422","±300","±505","±452","±237","±234","±190","±153","","±777","±782","±640","±728","±712","±559","±201","±201","±150","±64","±64","±64","±264","±264","±240","±26","±26","±26","±237","±237","±71","±298","±208","±126","±612","±578","±396","","(X)","(X)","(X)","(X)","","±2,931","**","±11,360","±10,335","±4,460","±15,220"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","3.8%","20.2%","57.0%","19.0%","(X)","0.6%","3.5%","12.2%","27.3%","5.3%","37.6%","13.5%","95.9%","51.1%","(X)","97.2%","51.5%","(X)","99.4%","51.9%","(X)","94.4%","49.5%","(X)","86.2%","53.0%","","(X)","96.2%","49.1%","(X)","97.1%","52.0%","(X)","100.0%","63.9%","(X)","100.0%","100.0%","(X)","100.0%","78.1%","(X)","-","-","(X)","100.0%","25.5%","(X)","79.0%","36.7%","(X)","95.0%","38.0%","","28.4%","7.2%","3.3%","2.2%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±5.4","±11.8","±17.2","±9.7","(X)","±0.9","±2.2","±3.0","±4.3","±1.8","±4.8","±3.1","±2.4","±4.7","(X)","±2.8","±10.8","(X)","±1.0","±10.4","(X)","±5.5","±8.0","(X)","±14.9","±13.7","","(X)","±2.3","±5.5","(X)","±2.6","±6.4","(X)","±12.4","±20.9","(X)","±50.4","±50.4","(X)","±4.1","±11.2","(X)","**","**","(X)","±11.4","±22.3","(X)","±25.8","±17.1","(X)","±4.8","±12.1","","±33.9","±6.2","±2.7","±1.4","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","1,019","58","272","515","174","9,388","43","264","1,297","1,716","658","3,263","2,147","9,081","5,410","2,269","2,231","1,319","2,298","2,285","1,725","3,393","3,239","1,790","1,428","1,326","576","","7,420","7,182","4,143","6,070","6,049","3,659","392","392","202","18","18","18","1,154","1,122","833","0","0","0","217","180","114","187","187","100","1,626","1,372","645","","(X)","(X)","(X)","(X)","","49,479","-","30,916","41,175","58,939","55,862"
"        Margin of Error","","±262","±58","±111","±188","±96","±762","±46","±287","±414","±331","±200","±556","±433","±671","±683","±429","±430","±353","±483","±475","±470","±490","±461","±402","±301","±260","±140","","±709","±617","±574","±599","±596","±550","±214","±214","±117","±21","±21","±21","±338","±337","±265","±26","±26","±26","±126","±110","±76","±95","±95","±77","±446","±362","±187","","(X)","(X)","(X)","(X)","","±4,188","**","±1,200","±5,422","±11,078","±9,313"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","5.7%","26.7%","50.5%","17.1%","(X)","0.5%","2.8%","13.8%","18.3%","7.0%","34.8%","22.9%","96.7%","57.6%","(X)","98.3%","58.1%","(X)","99.4%","75.1%","(X)","95.5%","52.8%","(X)","92.9%","40.3%","","(X)","96.8%","55.8%","(X)","99.7%","60.3%","(X)","100.0%","51.5%","(X)","100.0%","100.0%","(X)","97.2%","72.2%","(X)","-","-","(X)","82.9%","52.5%","(X)","100.0%","53.5%","(X)","84.4%","39.7%","","11.1%","1.5%","3.1%","5.6%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±5.5","±8.6","±12.1","±8.7","(X)","±0.5","±3.0","±4.3","±3.5","±2.1","±5.3","±4.2","±3.0","±5.6","(X)","±2.2","±11.4","(X)","±0.9","±8.7","(X)","±4.4","±8.1","(X)","±8.7","±10.3","","(X)","±3.6","±6.3","(X)","±0.3","±5.4","(X)","±10.8","±21.2","(X)","±82.2","±82.2","(X)","±3.2","±12.8","(X)","**","**","(X)","±15.0","±19.4","(X)","±21.2","±24.2","(X)","±15.9","±15.0","","±17.9","±2.1","±2.9","±4.5","","(X)","(X)","(X)","(X)","(X)","(X)"
"ZCTA5 78730","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","300","122","28","71","79","7,639","40","65","638","656","797","2,923","2,520","7,534","5,443","1,325","1,285","774","1,511","1,511","1,127","3,322","3,293","2,496","1,481","1,445","1,046","","6,396","6,320","4,487","5,405","5,329","4,046","118","118","118","7","7","7","545","516","501","141","141","0","100","100","72","332","332","258","1,333","1,333","609","","(X)","(X)","(X)","(X)","","71,287","-","43,178","41,641","78,636","122,156"
"        Margin of Error","","±132","±88","±33","±70","±71","±813","±65","±73","±287","±268","±515","±435","±527","±796","±659","±385","±388","±255","±409","±409","±294","±493","±499","±472","±328","±320","±250","","±641","±621","±505","±613","±593","±505","±106","±106","±106","±13","±13","±13","±263","±253","±254","±230","±230","±22","±116","±116","±86","±235","±235","±203","±357","±357","±214","","(X)","(X)","(X)","(X)","","±12,505","**","±11,431","±12,548","±27,810","±19,574"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","40.7%","9.3%","23.7%","26.3%","(X)","0.5%","0.9%","8.4%","8.6%","10.4%","38.3%","33.0%","98.6%","71.3%","(X)","97.0%","58.4%","(X)","100.0%","74.6%","(X)","99.1%","75.1%","(X)","97.6%","70.6%","","(X)","98.8%","70.2%","(X)","98.6%","74.9%","(X)","100.0%","100.0%","(X)","100.0%","100.0%","(X)","94.7%","91.9%","(X)","100.0%","0.0%","(X)","100.0%","72.0%","(X)","100.0%","77.7%","(X)","100.0%","45.7%","","0.0%","0.0%","8.8%","0.3%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±24.6","±11.1","±21.1","±19.8","(X)","±0.8","±0.9","±3.7","±3.6","±6.2","±5.5","±5.8","±1.3","±6.3","(X)","±4.9","±16.0","(X)","±2.9","±14.2","(X)","±1.5","±8.7","(X)","±3.9","±10.3","","(X)","±1.3","±6.0","(X)","±1.6","±6.2","(X)","±30.7","±30.7","(X)","±100.0","±100.0","(X)","±8.4","±9.2","(X)","±26.8","±26.8","(X)","±34.4","±32.3","(X)","±12.7","±22.4","(X)","±3.3","±15.1","","±33.3","±6.8","±9.7","±0.5","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","144","58","28","58","0","4,117","0","51","353","292","388","1,564","1,469","4,066","3,033","588","588","381","883","883","552","1,822","1,807","1,381","824","788","719","","3,299","3,263","2,412","2,712","2,676","2,200","57","57","57","0","0","0","396","381","368","141","141","0","73","73","45","151","151","151","864","864","320","","(X)","(X)","(X)","(X)","","90,574","-","43,843","42,429","94,712","161,429"
"        Margin of Error","","±89","±61","±33","±68","±22","±523","±22","±62","±209","±215","±281","±312","±313","±516","±403","±246","±246","±183","±328","±328","±206","±365","±370","±266","±241","±234","±225","","±464","±453","±282","±331","±322","±274","±68","±68","±68","±22","±22","±22","±224","±222","±221","±230","±230","±22","±87","±87","±73","±161","±161","±161","±323","±323","±156","","(X)","(X)","(X)","(X)","","±20,534","**","±9,728","±17,801","±29,722","±51,035"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","40.3%","19.4%","40.3%","0.0%","(X)","0.0%","1.2%","8.6%","7.1%","9.4%","38.0%","35.7%","98.8%","73.7%","(X)","100.0%","64.8%","(X)","100.0%","62.5%","(X)","99.2%","75.8%","(X)","95.6%","87.3%","","(X)","98.9%","73.1%","(X)","98.7%","81.1%","(X)","100.0%","100.0%","(X)","-","-","(X)","96.2%","92.9%","(X)","100.0%","0.0%","(X)","100.0%","61.6%","(X)","100.0%","100.0%","(X)","100.0%","37.0%","","0.0%","0.0%","6.0%","0.0%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±37.8","±23.9","±35.0","±26.3","(X)","±1.1","±1.5","±4.8","±5.1","±6.4","±6.6","±6.9","±1.5","±7.1","(X)","±7.4","±20.8","(X)","±5.0","±20.6","(X)","±1.4","±11.3","(X)","±7.0","±12.2","","(X)","±1.7","±7.9","(X)","±2.1","±6.1","(X)","±46.2","±46.2","(X)","**","**","(X)","±6.5","±8.5","(X)","±26.8","±26.8","(X)","±40.8","±61.0","(X)","±25.3","±25.3","(X)","±5.1","±18.6","","±48.9","±12.0","±9.0","±1.5","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","156","64","0","13","79","3,522","40","14","285","364","409","1,359","1,051","3,468","2,410","737","697","393","628","628","575","1,500","1,486","1,115","657","657","327","","3,097","3,057","2,075","2,693","2,653","1,846","61","61","61","7","7","7","149","135","133","0","0","0","27","27","27","181","181","107","469","469","289","","(X)","(X)","(X)","(X)","","51,703","-","-","40,900","65,923","57,799"
"        Margin of Error","","±97","±61","±22","±21","±71","±447","±65","±23","±154","±138","±282","±299","±300","±443","±395","±280","±280","±172","±163","±163","±148","±263","±261","±277","±150","±150","±137","","±424","±419","±368","±413","±404","±356","±79","±79","±79","±13","±13","±13","±89","±82","±82","±22","±22","±22","±44","±44","±44","±143","±143","±83","±206","±206","±154","","(X)","(X)","(X)","(X)","","±10,415","**","**","±21,506","±25,783","±29,173"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","41.0%","0.0%","8.3%","50.6%","(X)","1.1%","0.4%","8.1%","10.3%","11.6%","38.6%","29.8%","98.5%","68.4%","(X)","94.6%","53.3%","(X)","100.0%","91.6%","(X)","99.1%","74.3%","(X)","100.0%","49.8%","","(X)","98.7%","67.0%","(X)","98.5%","68.5%","(X)","100.0%","100.0%","(X)","100.0%","100.0%","(X)","90.6%","89.3%","(X)","-","-","(X)","100.0%","100.0%","(X)","100.0%","59.1%","(X)","100.0%","61.6%","","0.0%","0.0%","11.3%","0.7%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±31.0","±24.7","±13.4","±31.5","(X)","±1.8","±0.6","±4.5","±4.0","±7.5","±7.5","±7.7","±2.0","±8.0","(X)","±8.9","±24.2","(X)","±6.9","±9.8","(X)","±1.5","±11.3","(X)","±6.6","±17.9","","(X)","±2.1","±8.6","(X)","±2.4","±9.5","(X)","±44.7","±44.7","(X)","±100.0","±100.0","(X)","±13.5","±14.0","(X)","**","**","(X)","±67.2","±67.2","(X)","±21.8","±28.4","(X)","±9.1","±21.2","","±47.5","±14.6","±11.8","±1.2","","(X)","(X)","(X)","(X)","(X)","(X)"
"ZCTA5 78731","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","1,847","50","241","593","963","20,947","176","100","974","2,342","759","8,087","8,509","20,671","16,596","5,497","5,477","4,430","3,445","3,417","2,809","7,104","6,925","5,735","4,901","4,852","3,622","","18,062","17,829","14,169","16,604","16,480","13,177","210","190","170","53","53","0","1,800","1,793","1,568","0","0","0","166","153","98","656","653","591","1,997","1,875","1,434","","(X)","(X)","(X)","(X)","","60,294","25,513","30,000","41,734","66,119","78,850"
"        Margin of Error","","±459","±35","±112","±183","±409","±1,435","±109","±74","±283","±493","±234","±755","±917","±1,451","±1,205","±909","±913","±675","±498","±497","±483","±686","±710","±675","±617","±622","±503","","±1,407","±1,416","±1,082","±1,438","±1,444","±1,110","±161","±156","±154","±86","±86","±26","±422","±423","±412","±26","±26","±26","±88","±84","±60","±308","±308","±304","±406","±385","±338","","(X)","(X)","(X)","(X)","","±9,548","±12,629","±12,050","±3,288","±10,392","±9,233"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","2.7%","13.0%","32.1%","52.1%","(X)","0.8%","0.5%","4.6%","11.2%","3.6%","38.6%","40.6%","98.7%","79.2%","(X)","99.6%","80.6%","(X)","99.2%","81.5%","(X)","97.5%","80.7%","(X)","99.0%","73.9%","","(X)","98.7%","78.4%","(X)","99.3%","79.4%","(X)","90.5%","81.0%","(X)","100.0%","0.0%","(X)","99.6%","87.1%","(X)","-","-","(X)","92.2%","59.0%","(X)","99.5%","90.1%","(X)","93.9%","71.8%","","25.4%","11.4%","14.6%","5.5%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±2.0","±6.1","±10.2","±12.6","(X)","±0.5","±0.4","±1.3","±2.1","±1.1","±2.8","±3.4","±0.6","±2.6","(X)","±0.4","±5.8","(X)","±0.9","±6.9","(X)","±1.5","±3.9","(X)","±1.5","±5.5","","(X)","±0.7","±2.6","(X)","±0.6","±2.8","(X)","±13.6","±26.9","(X)","±47.9","±47.9","(X)","±0.8","±7.2","(X)","**","**","(X)","±13.4","±19.7","(X)","±0.8","±7.3","(X)","±3.6","±9.7","","±19.6","±7.3","±6.6","±2.0","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","980","26","172","349","433","10,472","49","69","419","1,044","219","3,762","4,910","10,354","8,672","3,325","3,325","2,522","1,661","1,644","1,359","3,308","3,209","2,844","2,178","2,176","1,947","","8,715","8,612","7,100","8,002","7,937","6,636","181","177","160","53","53","0","1,010","1,010","949","0","0","0","99","88","64","414","414","399","1,084","1,035","795","","(X)","(X)","(X)","(X)","","69,345","27,083","27,344","41,743","87,139","82,674"
"        Margin of Error","","±267","±23","±94","±169","±205","±995","±41","±61","±222","±364","±124","±563","±634","±1,008","±808","±773","±773","±516","±347","±343","±329","±409","±418","±418","±368","±368","±366","","±929","±935","±695","±942","±944","±717","±155","±155","±152","±86","±86","±26","±284","±284","±291","±26","±26","±26","±72","±70","±50","±265","±265","±263","±324","±321","±302","","(X)","(X)","(X)","(X)","","±18,358","±8,264","±18,982","±3,453","±16,277","±19,036"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","2.7%","17.6%","35.6%","44.2%","(X)","0.5%","0.7%","4.0%","10.0%","2.1%","35.9%","46.9%","98.9%","82.8%","(X)","100.0%","75.8%","(X)","99.0%","81.8%","(X)","97.0%","86.0%","(X)","99.9%","89.4%","","(X)","98.8%","81.5%","(X)","99.2%","82.9%","(X)","97.8%","88.4%","(X)","100.0%","0.0%","(X)","100.0%","94.0%","(X)","-","-","(X)","88.9%","64.6%","(X)","100.0%","96.4%","(X)","95.5%","73.3%","","41.5%","3.1%","14.8%","5.9%","","(X)","(X)","(X)","(X)","(X)","(X)"
